ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-03-01,28946.437332171903,21531.50096026048,24406.059440544548,28946.437332171903,28946.437332171903,-5917.730476189834,-5917.730476189834,-5917.730476189834,-1927.7129660487542,-1927.7129660487542,-1927.7129660487542,-3990.01751014108,-3990.01751014108,-3990.01751014108,0.0,0.0,0.0,23028.70685598207
2017-03-02,28950.536368179753,23337.841643574902,26352.330451644397,28950.536368179753,28950.536368179753,-4080.1051824858328,-4080.1051824858328,-4080.1051824858328,-254.51525718755119,-254.51525718755119,-254.51525718755119,-3825.5899252982813,-3825.5899252982813,-3825.5899252982813,0.0,0.0,0.0,24870.43118569392
2017-03-03,28954.635404187604,25291.6778278881,28245.540793499975,28954.635404187604,28954.635404187604,-2205.2186378595125,-2205.2186378595125,-2205.2186378595125,1458.3054393292969,1458.3054393292969,1458.3054393292969,-3663.524077188809,-3663.524077188809,-3663.524077188809,0.0,0.0,0.0,26749.41676632809
2017-03-04,28958.734440195454,27251.198762738313,30215.61244479194,28958.734440195454,28958.734440195454,-297.95396765648053,-297.95396765648053,-297.95396765648053,3206.8993420784077,3206.8993420784077,3206.8993420784077,-3504.8533097348886,-3504.8533097348886,-3504.8533097348886,0.0,0.0,0.0,28660.780472538972
2017-03-05,28962.833476203305,29083.392858705552,32113.701841414477,28962.833476203305,28962.833476203305,1592.595382845107,1592.595382845107,1592.595382845107,4943.097724838961,4943.097724838961,4943.097724838961,-3350.502341993854,-3350.502341993854,-3350.502341993854,0.0,0.0,0.0,30555.42885904841
2017-03-06,28966.932512211155,18917.072651850518,21865.21602134838,28966.932512211155,28966.932512211155,-8632.49102146652,-8632.49102146652,-8632.49102146652,-5431.22921213595,-5431.22921213595,-5431.22921213595,-3201.261809330571,-3201.261809330571,-3201.261809330571,0.0,0.0,0.0,20334.441490744633
2017-03-07,28971.031548219005,22445.004528190446,25424.527375390408,28971.031548219005,28971.031548219005,-5052.6117533814995,-5052.6117533814995,-5052.6117533814995,-1994.8450708687812,-1994.8450708687812,-1994.8450708687812,-3057.766682512718,-3057.766682512718,-3057.766682512718,0.0,0.0,0.0,23918.419794837508
2017-03-08,28975.130584226856,22636.694277620434,25520.71408375688,28975.130584226856,28975.130584226856,-4848.192149589328,-4848.192149589328,-4848.192149589328,-1927.7129660443547,-1927.7129660443547,-1927.7129660443547,-2920.4791835449737,-2920.4791835449737,-2920.4791835449737,0.0,0.0,0.0,24126.938434637526
2017-03-09,28979.229620234702,24333.041741345973,27467.22338486241,28979.229620234702,28979.229620234702,-3044.191938760762,-3044.191938760762,-3044.191938760762,-254.515257207095,-254.515257207095,-254.515257207095,-2789.676681553667,-2789.676681553667,-2789.676681553667,0.0,0.0,0.0,25935.03768147394
2017-03-10,28983.328656242553,26410.544213451296,29306.695237322976,28983.328656242553,28983.328656242553,-1207.1394642322211,-1207.1394642322211,-1207.1394642322211,1458.30543933537,1458.30543933537,1458.30543933537,-2665.444903567591,-2665.444903567591,-2665.444903567591,0.0,0.0,0.0,27776.18919201033
2017-03-11,28987.427692250403,28066.554264297458,31005.411371081715,28987.427692250403,28987.427692250403,659.2227040555098,659.2227040555098,659.2227040555098,3206.899342084237,3206.899342084237,3206.899342084237,-2547.676638028727,-2547.676638028727,-2547.676638028727,0.0,0.0,0.0,29646.65039630591
2017-03-12,28991.526728258254,30028.635086974464,32951.69948494175,28991.526728258254,28991.526728258254,2507.0217767522295,2507.0217767522295,2507.0217767522295,4943.097724836062,4943.097724836062,4943.097724836062,-2436.075948083833,-2436.075948083833,-2436.075948083833,0.0,0.0,0.0,31498.548505010483
2017-03-13,28995.625764266104,19868.137556141068,22663.656625961376,28995.625764266104,28995.625764266104,-7761.396963934444,-7761.396963934444,-7761.396963934444,-5431.229212140333,-5431.229212140333,-5431.229212140333,-2330.1677517941102,-2330.1677517941102,-2330.1677517941102,0.0,0.0,0.0,21234.22880033166
2017-03-14,28999.724800273954,23326.878377410514,26268.310347180908,28999.724800273954,28999.724800273954,-4224.157542999538,-4224.157542999538,-4224.157542999538,-1994.845070860479,-1994.845070860479,-1994.845070860479,-2229.3124721390586,-2229.3124721390586,-2229.3124721390586,0.0,0.0,0.0,24775.567257274415
2017-03-15,29003.823836281805,23469.082719502047,26437.156688298877,29003.823836281805,29003.823836281805,-4060.4382814730493,-4060.4382814730493,-4060.4382814730493,-1927.712966039955,-1927.712966039955,-1927.712966039955,-2132.725315433094,-2132.725315433094,-2132.725315433094,0.0,0.0,0.0,24943.385554808756
2017-03-16,29007.922872289655,25263.51378930475,28165.28139784267,29007.922872289655,29007.922872289655,-2294.0148638938404,-2294.0148638938404,-2294.0148638938404,-254.515257194393,-254.515257194393,-254.515257194393,-2039.4996066994474,-2039.4996066994474,-2039.4996066994474,0.0,0.0,0.0,26713.908008395814
2017-03-17,29012.021908297505,27084.193745967674,29983.48984789881,29012.021908297505,29012.021908297505,-490.3280589034261,-490.3280589034261,-490.3280589034261,1458.305439319119,1458.305439319119,1458.305439319119,-1948.6334982225449,-1948.6334982225449,-1948.6334982225449,0.0,0.0,0.0,28521.69384939408
2017-03-18,29016.120944305356,28802.289318801788,31842.32861793937,29016.120944305356,29016.120944305356,1347.8400660011932,1347.8400660011932,1347.8400660011932,3206.8993420833435,3206.8993420833435,3206.8993420833435,-1859.05927608215,-1859.05927608215,-1859.05927608215,0.0,0.0,0.0,30363.96101030655
2017-03-19,29020.219980313206,30761.607325808996,33630.703398958656,29020.219980313206,29020.219980313206,3173.4233035293482,3173.4233035293482,3173.4233035293482,4943.097724833163,4943.097724833163,4943.097724833163,-1769.6744213038148,-1769.6744213038148,-1769.6744213038148,0.0,0.0,0.0,32193.643283842554
2017-03-20,29024.319016321057,20457.020834041617,23357.93184902057,29024.319016321057,29024.319016321057,-7110.602751291421,-7110.602751291421,-7110.602751291421,-5431.2292121419505,-5431.2292121419505,-5431.2292121419505,-1679.3735391494695,-1679.3735391494695,-1679.3735391494695,0.0,0.0,0.0,21913.716265029638
2017-03-21,29028.418052328903,24030.7829274674,26810.714452165234,29028.418052328903,29028.418052328903,-3581.9253237454554,-3581.9253237454554,-3581.9253237454554,-1994.845070874016,-1994.845070874016,-1994.845070874016,-1587.0802528714391,-1587.0802528714391,-1587.0802528714391,0.0,0.0,0.0,25446.49272858345
2017-03-22,29032.517088336754,24162.89481833793,27140.600481618465,29032.517088336754,29032.517088336754,-3419.491133329345,-3419.491133329345,-3419.491133329345,-1927.7129660525763,-1927.7129660525763,-1927.7129660525763,-1491.7781672767683,-1491.7781672767683,-1491.7781672767683,0.0,0.0,0.0,25613.025955007408
2017-03-23,29036.616124344604,25900.96750179458,28817.73518974381,29036.616124344604,29036.616124344604,-1647.055299218273,-1647.055299218273,-1647.055299218273,-254.51525719831122,-254.51525719831122,-254.51525719831122,-1392.540042019962,-1392.540042019962,-1392.540042019962,0.0,0.0,0.0,27389.560825126333
2017-03-24,29040.715160352454,27862.99890842169,30611.506500154035,29040.715160352454,29040.715160352454,169.75106593933742,169.75106593933742,169.75106593933742,1458.305439332887,1458.305439332887,1458.305439332887,-1288.5543733935497,-1288.5543733935497,-1288.5543733935497,0.0,0.0,0.0,29210.466226291792
2017-03-25,29044.814196360305,29700.06527731686,32615.49656372436,29044.814196360305,29044.814196360305,2027.7506775786173,2027.7506775786173,2027.7506775786173,3206.899342093871,3206.899342093871,3206.899342093871,-1179.1486645152534,-1179.1486645152534,-1179.1486645152534,0.0,0.0,0.0,31072.56487393892
2017-03-26,29048.913232368155,31420.19987715648,34470.986880457305,29048.913232368155,29048.913232368155,3879.288960290927,3879.288960290927,3879.288960290927,4943.097724830265,4943.097724830265,4943.097724830265,-1063.808764539338,-1063.808764539338,-1063.808764539338,0.0,0.0,0.0,32928.20219265908
2017-03-27,29053.012268376006,21209.430777576865,24178.59626025272,29053.012268376006,29053.012268376006,-6373.4229868878465,-6373.4229868878465,-6373.4229868878465,-5431.229212137206,-5431.229212137206,-5431.229212137206,-942.1937747506405,-942.1937747506405,-942.1937747506405,0.0,0.0,0.0,22679.58928148816
2017-03-28,29057.111304383856,24824.264705570542,27682.541878278964,29057.111304383856,29057.111304383856,-2808.99122028802,-2808.99122028802,-2808.99122028802,-1994.8450708657138,-1994.8450708657138,-1994.8450708657138,-814.1461494223066,-814.1461494223066,-814.1461494223066,0.0,0.0,0.0,26248.120084095837
2017-03-29,29061.210340391706,24925.264233346385,27898.306482617587,29061.210340391706,29061.210340391706,-2607.4097243826527,-2607.4097243826527,-2607.4097243826527,-1927.712966048177,-1927.712966048177,-1927.712966048177,-679.6967583344756,-679.6967583344756,-679.6967583344756,0.0,0.0,0.0,26453.80061600905
2017-03-30,29065.309376399557,26874.372984428792,29739.126589667292,29065.309376399557,29065.309376399557,-793.5800787736663,-793.5800787736663,-793.5800787736663,-254.51525720222938,-254.51525720222938,-254.51525720222938,-539.0648215714369,-539.0648215714369,-539.0648215714369,0.0,0.0,0.0,28271.72929762589
2017-03-31,29069.408412407407,28633.735646459205,31739.628640746603,29069.408412407407,29069.408412407407,1065.6526677758043,1065.6526677758043,1065.6526677758043,1458.3054393389605,1458.3054393389605,1458.3054393389605,-392.652771563156,-392.652771563156,-392.652771563156,0.0,0.0,0.0,30135.06108018321
2017-04-01,29073.507448415254,30493.390482594794,33460.44752955,29073.507448415254,29073.507448415254,2965.863104066029,2965.863104066029,2965.863104066029,3206.899342076858,3206.899342076858,3206.899342076858,-241.03623801082952,-241.03623801082952,-241.03623801082952,0.0,0.0,0.0,32039.370552481283
2017-04-02,29077.606484423104,32517.586434858753,35475.39220154837,29077.606484423104,29077.606484423104,4858.148240342753,4858.148240342753,4858.148240342753,4943.09772483327,4943.09772483327,4943.09772483327,-84.94948449051691,-84.94948449051691,-84.94948449051691,0.0,0.0,0.0,33935.75472476586
2017-04-03,29081.705520430954,22159.54997721551,25179.394977133103,29081.705520430954,29081.705520430954,-5356.495959379468,-5356.495959379468,-5356.495959379468,-5431.229212140206,-5431.229212140206,-5431.229212140206,74.73325276073786,74.73325276073786,74.73325276073786,0.0,0.0,0.0,23725.209561051488
2017-04-04,29085.804556438805,25812.25946814201,28787.274096682482,29085.804556438805,29085.804556438805,-1757.8251046303542,-1757.8251046303542,-1757.8251046303542,-1994.8450708654755,-1994.8450708654755,-1994.8450708654755,237.01996623512133,237.01996623512133,237.01996623512133,0.0,0.0,0.0,27327.97945180845
2017-04-05,29089.903592446655,26063.019793636162,28962.84029334071,29089.903592446655,29089.903592446655,-1526.886994550679,-1526.886994550679,-1526.886994550679,-1927.7129660569242,-1927.7129660569242,-1927.7129660569242,400.8259715062455,400.8259715062455,400.8259715062455,0.0,0.0,0.0,27563.016597895978
2017-04-06,29094.002628454506,28000.789141441015,30835.23691431224,29094.002628454506,29094.002628454506,310.4859203057258,310.4859203057258,310.4859203057258,-254.51525720614754,-254.51525720614754,-254.51525720614754,565.0011775118734,565.0011775118734,565.0011775118734,0.0,0.0,0.0,29404.48854876023
2017-04-07,29098.101664462356,29950.62469428219,32839.719556105694,29098.101664462356,29098.101664462356,2186.6642067928574,2186.6642067928574,2186.6642067928574,1458.3054393377188,1458.3054393377188,1458.3054393377188,728.3587674551386,728.3587674551386,728.3587674551386,0.0,0.0,0.0,31284.765871255215
2017-04-08,29102.200700470206,31767.476635257328,34783.21659872294,29102.200700470206,29102.200700470206,4096.603841266352,4096.603841266352,4096.603841266352,3206.8993420873853,3206.8993420873853,3206.8993420873853,889.7044991789666,889.7044991789666,889.7044991789666,0.0,0.0,0.0,33198.80454173656
2017-04-09,29106.299736478057,33580.9102735869,36649.81360903498,29106.299736478057,29106.299736478057,5990.9635556799285,5990.9635556799285,5990.9635556799285,4943.097724830371,4943.097724830371,4943.097724830371,1047.8658308495583,1047.8658308495583,1047.8658308495583,0.0,0.0,0.0,35097.263292157986
2017-04-10,29110.398772485907,23569.27984965208,26226.233939796475,29110.398772485907,29110.398772485907,-4229.509114804821,-4229.509114804821,-4229.509114804821,-5431.229212134076,-5431.229212134076,-5431.229212134076,1201.7200973292556,1201.7200973292556,1201.7200973292556,0.0,0.0,0.0,24880.889657681088
2017-04-11,29114.497808493757,26967.0900855266,30051.62256524713,29114.497808493757,29114.497808493757,-644.6240672641297,-644.6240672641297,-644.6240672641297,-1994.845070865237,-1994.845070865237,-1994.845070865237,1350.2210036011072,1350.2210036011072,1350.2210036011072,0.0,0.0,0.0,28469.87374122963
2017-04-12,29118.596844501604,27188.869810171334,30155.30942104423,29118.596844501604,29118.596844501604,-435.29020352555887,-435.29020352555887,-435.29020352555887,-1927.7129660432522,-1927.7129660432522,-1927.7129660432522,1492.4227625176932,1492.4227625176932,1492.4227625176932,0.0,0.0,0.0,28683.306640976047
2017-04-13,29122.695880509455,28970.278638671058,31980.647540897317,29122.695880509455,29122.695880509455,1372.9860256290394,1372.9860256290394,1372.9860256290394,-254.5152571934456,-254.5152571934456,-254.5152571934456,1627.501282822485,1627.501282822485,1627.501282822485,0.0,0.0,0.0,30495.681906138496
2017-04-14,29126.794916517305,30943.806650752198,33742.94271043988,29126.794916517305,29126.794916517305,3213.077346455244,3213.077346455244,3213.077346455244,1458.305439328782,1458.305439328782,1458.305439328782,1754.7719071264619,1754.7719071264619,1754.7719071264619,0.0,0.0,0.0,32339.87226297255
2017-04-15,29130.893952525155,32722.714497509725,35718.6196002872,29130.893952525155,29130.893952525155,5080.6026474744685,5080.6026474744685,5080.6026474744685,3206.899342086491,3206.899342086491,3206.899342086491,1873.7033053879773,1873.7033053879773,1873.7033053879773,0.0,0.0,0.0,34211.49659999962
2017-04-16,29134.992988533006,34618.85455405019,37524.174805978095,29134.992988533006,29134.992988533006,6927.02496882202,6927.02496882202,6927.02496882202,4943.097724821902,4943.097724821902,4943.097724821902,1983.9272440001164,1983.9272440001164,1983.9272440001164,0.0,0.0,0.0,36062.01795735503
2017-04-17,29139.092024540856,24319.86672248657,27207.273511589374,29139.092024540856,29139.092024540856,-3345.9851416904344,-3345.9851416904344,-3345.9851416904344,-5431.229212127946,-5431.229212127946,-5431.229212127946,2085.2440704375117,2085.2440704375117,2085.2440704375117,0.0,0.0,0.0,25793.10688285042
2017-04-18,29143.191060548706,27761.82208349028,30735.152165999854,29143.191060548706,29143.191060548706,182.7788039674471,182.7788039674471,182.7788039674471,-1994.84507087071,-1994.84507087071,-1994.84507087071,2177.623874838157,2177.623874838157,2177.623874838157,0.0,0.0,0.0,29325.969864516155
2017-04-19,29147.290096556557,28014.324170519747,30955.13345534338,29147.290096556557,29147.290096556557,333.4904433698956,333.4904433698956,333.4904433698956,-1927.712966051999,-1927.712966051999,-1927.712966051999,2261.203409421895,2261.203409421895,2261.203409421895,0.0,0.0,0.0,29480.78053992645
2017-04-20,29151.38913256441,29807.90436603238,32752.09868260023,29151.38913256441,29151.38913256441,2081.7637035757252,2081.7637035757252,2081.7637035757252,-254.5152572119948,-254.5152572119948,-254.5152572119948,2336.27896078772,2336.27896078772,2336.27896078772,0.0,0.0,0.0,31233.152836140136
2017-04-21,29155.488168572258,31517.089710127675,34495.99731058582,29155.488168572258,29155.488168572258,3861.6009150307746,3861.6009150307746,3861.6009150307746,1458.3054393198454,1458.3054393198454,1458.3054393198454,2403.2954757109287,2403.2954757109287,2403.2954757109287,0.0,0.0,0.0,33017.08908360303
2017-04-22,29159.58720458011,33279.30522516004,36324.252330133,29159.58720458011,29159.58720458011,5669.731677270513,5669.731677270513,5669.731677270513,3206.8993420855973,3206.8993420855973,3206.8993420855973,2462.8323351849162,2462.8323351849162,2462.8323351849162,0.0,0.0,0.0,34829.318881850624
2017-04-23,29163.68624058796,35177.91186850809,37959.9961415974,29163.68624058796,29163.68624058796,7458.683976550477,7458.683976550477,7458.683976550477,4943.097724836048,4943.097724836048,4943.097724836048,2515.5862517144287,2515.5862517144287,2515.5862517144287,0.0,0.0,0.0,36622.370217138436
2017-04-24,29167.785276595812,24938.12249199857,27821.634286919485,29167.785276595812,29167.785276595812,-2868.877382923293,-2868.877382923293,-2868.877382923293,-5431.229212130947,-5431.229212130947,-5431.229212130947,2562.3518292076537,2562.3518292076537,2562.3518292076537,0.0,0.0,0.0,26298.90789367252
2017-04-25,29171.884312603655,28300.934504219545,31283.94376277808,29171.884312603655,29171.884312603655,609.1553009771349,609.1553009771349,609.1553009771349,-1994.8450708624084,-1994.8450708624084,-1994.8450708624084,2604.0003718395433,2604.0003718395433,2604.0003718395433,0.0,0.0,0.0,29781.03961358079
2017-04-26,29175.983348611506,28386.92518639669,31337.631027805844,29175.983348611506,29175.983348611506,713.7445909757477,713.7445909757477,713.7445909757477,-1927.7129660475991,-1927.7129660475991,-1927.7129660475991,2641.457557023347,2641.457557023347,2641.457557023347,0.0,0.0,0.0,29889.727939587254
2017-04-27,29180.082384619356,30110.17656273978,33085.9926812525,29180.082384619356,29180.082384619356,2421.1653406317314,2421.1653406317314,2421.1653406317314,-254.51525720028744,-254.51525720028744,-254.51525720028744,2675.680597832019,2675.680597832019,2675.680597832019,0.0,0.0,0.0,31601.247725251087
2017-04-28,29184.18142062721,31800.236303936577,34731.81560116824,29184.18142062721,29184.18142062721,4165.940951401878,4165.940951401878,4165.940951401878,1458.3054393186037,1458.3054393186037,1458.3054393186037,2707.635512083274,2707.635512083274,2707.635512083274,0.0,0.0,0.0,33350.12237202909
2017-04-29,29188.280456635057,33626.3396461019,36676.43197483846,29188.280456635057,29188.280456635057,5945.174431708048,5945.174431708048,5945.174431708048,3206.899342080005,3206.899342080005,3206.899342080005,2738.2750896280427,2738.2750896280427,2738.2750896280427,0.0,0.0,0.0,35133.454888343105
2017-04-30,29192.37949264291,35437.97840380251,38351.336912455896,29192.37949264291,29192.37949264291,7711.61583234818,7711.61583234818,7711.61583234818,4943.097724827579,4943.097724827579,4943.097724827579,2768.5181075206,2768.5181075206,2768.5181075206,0.0,0.0,0.0,36903.99532499109
2017-05-01,29196.478528650758,25130.050934277235,28098.04276067529,29196.478528650758,29196.478528650758,-2631.9989257455863,-2631.9989257455863,-2631.9989257455863,-5431.229212133948,-5431.229212133948,-5431.229212133948,2799.230286388362,2799.230286388362,2799.230286388362,0.0,0.0,0.0,26564.479602905172
2017-05-02,29200.57756465861,28542.660971720074,31445.950645851735,29200.57756465861,29200.57756465861,836.362341867088,836.362341867088,836.362341867088,-1994.8450708541052,-1994.8450708541052,-1994.8450708541052,2831.207412721193,2831.207412721193,2831.207412721193,0.0,0.0,0.0,30036.9399065257
2017-05-03,29204.67660066646,28662.6702068399,31523.099623844333,29204.67660066646,29204.67660066646,937.4480073098241,937.4480073098241,937.4480073098241,-1927.7129660432001,-1927.7129660432001,-1927.7129660432001,2865.1609733530245,2865.1609733530245,2865.1609733530245,0.0,0.0,0.0,30142.124607976282
2017-05-04,29208.775636674312,30375.937902756712,33252.57598631449,29208.775636674312,29208.775636674312,2647.191305716543,2647.191305716543,2647.191305716543,-254.5152572188366,-254.5152572188366,-254.5152572188366,2901.7065629353797,2901.7065629353797,2901.7065629353797,0.0,0.0,0.0,31855.966942390856
2017-05-05,29212.874672682156,32218.302867468155,35170.93681055209,29212.874672682156,29212.874672682156,4399.66067476993,4399.66067476993,4399.66067476993,1458.305439324677,1458.305439324677,1458.305439324677,2941.355235445253,2941.355235445253,2941.355235445253,0.0,0.0,0.0,33612.53534745208
2017-05-06,29216.973708690013,33976.889269171465,36936.05158105115,29216.973708690013,29216.973708690013,6191.407221839846,6191.407221839846,6191.407221839846,3206.899342090533,3206.899342090533,3206.899342090533,2984.507879749313,2984.507879749313,2984.507879749313,0.0,0.0,0.0,35408.38093052986
2017-05-07,29221.072744697856,35769.71138857484,38612.9977752148,29221.072744697856,29221.072744697856,7974.550334589615,7974.550334589615,7974.550334589615,4943.097724841724,4943.097724841724,4943.097724841724,3031.4526097478924,3031.4526097478924,3031.4526097478924,0.0,0.0,0.0,37195.62307928747
2017-05-08,29225.171780705714,25338.683722776474,28407.15488164712,29225.171780705714,29225.171780705714,-2348.8641377449576,-2348.8641377449576,-2348.8641377449576,-5431.2292121383325,-5431.2292121383325,-5431.2292121383325,3082.365074393375,3082.365074393375,3082.365074393375,0.0,0.0,0.0,26876.307642960757
2017-05-09,29229.270816713557,28822.982391147034,31881.138330067264,29229.270816713557,29229.270816713557,1142.4664435682319,1142.4664435682319,1142.4664435682319,-1994.8450708595778,-1994.8450708595778,-1994.8450708595778,3137.3115144278095,3137.3115144278095,3137.3115144278095,0.0,0.0,0.0,30371.73726028179
2017-05-10,29233.36985272141,28973.981577197796,31952.701971517232,29233.36985272141,29233.36985272141,1268.5413571799243,1268.5413571799243,1268.5413571799243,-1927.712966042674,-1927.712966042674,-1927.712966042674,3196.2543232225985,3196.2543232225985,3196.2543232225985,0.0,0.0,0.0,30501.911209901336
2017-05-11,29237.46888872926,30733.744462795723,33672.88329268506,29237.46888872926,29237.46888872926,3004.544553254204,3004.544553254204,3004.544553254204,-254.51525720712917,-254.51525720712917,-254.51525720712917,3259.059810461333,3259.059810461333,3259.059810461333,0.0,0.0,0.0,32242.013441983465
2017-05-12,29241.56792473711,32499.018699033684,35453.713778586774,29241.56792473711,29241.56792473711,4783.813260352232,4783.813260352232,4783.813260352232,1458.30543933075,1458.30543933075,1458.30543933075,3325.507821021482,3325.507821021482,3325.507821021482,0.0,0.0,0.0,34025.38118508934
2017-05-13,29245.66696074496,34435.276674449044,37257.03740811947,29245.66696074496,29245.66696074496,6602.202170394125,6602.202170394125,6602.202170394125,3206.8993421010605,3206.8993421010605,3206.8993421010605,3395.3028282930654,3395.3028282930654,3395.3028282930654,0.0,0.0,0.0,35847.86913113909
2017-05-14,29249.765996752812,36165.87283139614,39128.350464786636,29249.765996752812,29249.765996752812,8411.1838266501,8411.1838266501,8411.1838266501,4943.097724844729,4943.097724844729,4943.097724844729,3468.0861018053706,3468.0861018053706,3468.0861018053706,0.0,0.0,0.0,37660.949823402916
2017-05-15,29253.86503276066,25861.31956708857,28898.106698161937,29253.86503276066,29253.86503276066,-1887.7806686605609,-1887.7806686605609,-1887.7806686605609,-5431.229212130819,-5431.229212130819,-5431.229212130819,3543.4485434702588,3543.4485434702588,3543.4485434702588,0.0,0.0,0.0,27366.084364100097
2017-05-16,29257.964068768513,29415.999670908503,32383.860570977235,29257.964068768513,29257.964068768513,1626.098723703722,1626.098723703722,1626.098723703722,-1994.8450708593398,-1994.8450708593398,-1994.8450708593398,3620.943794563061,3620.943794563061,3620.943794563061,0.0,0.0,0.0,30884.062792472236
2017-05-17,29262.063104776364,29525.19899854011,32437.892960290083,29262.063104776364,29262.063104776364,1772.3882698546975,1772.3882698546975,1772.3882698546975,-1927.7129660514215,-1927.7129660514215,-1927.7129660514215,3700.1012359061197,3700.1012359061197,3700.1012359061197,0.0,0.0,0.0,31034.451374631062
2017-05-18,29266.162140784214,31304.67966702378,34203.14091843445,29266.162140784214,29266.162140784214,3525.923278065728,3525.923278065728,3525.923278065728,-254.5152572110474,-254.5152572110474,-254.5152572110474,3780.4385352767754,3780.4385352767754,3780.4385352767754,0.0,0.0,0.0,32792.08541884994
2017-05-19,29270.261176792064,33195.49277670235,36092.89551566417,29270.261176792064,29270.261176792064,5319.778876610903,5319.778876610903,5319.778876610903,1458.3054393218135,1458.3054393218135,1458.3054393218135,3861.4734372890894,3861.4734372890894,3861.4734372890894,0.0,0.0,0.0,34590.04005340297
2017-05-20,29274.360212799915,34927.08859367257,37836.237214137465,29274.360212799915,29274.360212799915,7149.633882034857,7149.633882034857,7149.633882034857,3206.8993420954685,3206.8993420954685,3206.8993420954685,3942.7345399393894,3942.7345399393894,3942.7345399393894,0.0,0.0,0.0,36423.99409483477
2017-05-21,29278.45924880776,36973.494490408,39799.482050582366,29278.45924880776,29278.45924880776,8966.868581443292,8966.868581443292,8966.868581443292,4943.097724841829,4943.097724841829,4943.097724841829,4023.7708566014644,4023.7708566014644,4023.7708566014644,0.0,0.0,0.0,38245.32783025105
2017-05-22,29282.558284815612,26451.114555063974,29371.00931159265,29282.558284815612,29282.558284815612,-1327.0691919003254,-1327.0691919003254,-1327.0691919003254,-5431.229212135204,-5431.229212135204,-5431.229212135204,4104.160020234878,4104.160020234878,4104.160020234878,0.0,0.0,0.0,27955.489092915286
2017-05-23,29286.657320823462,30021.022998765136,32823.37667636027,29286.657320823462,29286.657320823462,2188.669974801564,2188.669974801564,2188.669974801564,-1994.8450708591015,-1994.8450708591015,-1994.8450708591015,4183.515045660665,4183.515045660665,4183.515045660665,0.0,0.0,0.0,31475.327295625026
2017-05-24,29290.756356831313,29934.07591128863,33193.425104873844,29290.756356831313,29290.756356831313,2333.776657669428,2333.776657669428,2333.776657669428,-1927.7129660377493,-1927.7129660377493,-1927.7129660377493,4261.489623707176,4261.489623707176,4261.489623707176,0.0,0.0,0.0,31624.53301450074
2017-05-25,29294.855392839163,31899.781465921766,34876.611396291366,29294.855392839163,29294.855392839163,4083.266718467938,4083.266718467938,4083.266718467938,-254.5152571983454,-254.5152571983454,-254.5152571983454,4337.781975666283,4337.781975666283,4337.781975666283,0.0,0.0,0.0,33378.1221113071
2017-05-26,29298.954428847013,33678.16954392479,36512.44549205912,29298.954428847013,29298.954428847013,5870.442785230736,5870.442785230736,5870.442785230736,1458.305439335581,1458.305439335581,1458.305439335581,4412.137345895156,4412.137345895156,4412.137345895156,0.0,0.0,0.0,35169.39721407775
2017-05-27,29303.053464854864,35550.48177962528,38558.35910269488,29303.053464854864,29303.053464854864,7691.248594922614,7691.248594922614,7691.248594922614,3206.899342094575,3206.899342094575,3206.899342094575,4484.3492528280385,4484.3492528280385,4484.3492528280385,0.0,0.0,0.0,36994.302059777474
2017-05-28,29307.152500862714,37314.69641349842,40332.918959180904,29307.152500862714,29307.152500862714,9497.357377580376,9497.357377580376,9497.357377580376,4943.097724838932,4943.097724838932,4943.097724838932,4554.2596527414435,4554.2596527414435,4554.2596527414435,0.0,0.0,0.0,38804.50987844309
2017-05-29,29311.251536870564,27067.762760804973,29879.060415224307,29311.251536870564,29311.251536870564,-809.471016845721,-809.471016845721,-809.471016845721,-5431.229212138203,-5431.229212138203,-5431.229212138203,4621.758195292483,4621.758195292483,4621.758195292483,0.0,0.0,0.0,28501.780520024844
2017-05-30,29315.350572878415,30521.75974065639,33597.02841802442,29315.350572878415,29315.350572878415,2691.9356936672516,2691.9356936672516,2691.9356936672516,-1994.8450708507994,-1994.8450708507994,-1994.8450708507994,4686.780764518051,4686.780764518051,4686.780764518051,0.0,0.0,0.0,32007.286266545667
2017-05-31,29319.449608886265,30687.983330734212,33704.38084223432,29319.449608886265,29319.449608886265,2821.594537309427,2821.594537309427,2821.594537309427,-1927.7129660503701,-1927.7129660503701,-1927.7129660503701,4749.307503359797,4749.307503359797,4749.307503359797,0.0,0.0,0.0,32141.04414619569
2017-06-01,29323.548644894112,32388.488817047324,35322.08248521684,29323.548644894112,29323.548644894112,4554.845256889463,4554.845256889463,4554.845256889463,-254.51525720226363,-254.51525720226363,-254.51525720226363,4809.360514091725,4809.360514091725,4809.360514091725,0.0,0.0,0.0,33878.39390178357
2017-06-02,29327.647680901962,34168.28821206523,37076.77660411019,29327.647680901962,29327.647680901962,6325.306851146371,6325.306851146371,6325.306851146371,1458.305439326645,1458.305439326645,1458.305439326645,4867.001411819726,4867.001411819726,4867.001411819726,0.0,0.0,0.0,35652.95453204833
2017-06-03,29331.746716909813,36010.62173804214,38898.496537352956,29331.746716909813,29331.746716909813,8129.228226583502,8129.228226583502,8129.228226583502,3206.899342077561,3206.899342077561,3206.899342077561,4922.328884505941,4922.328884505941,4922.328884505941,0.0,0.0,0.0,37460.97494349332
